student_id,exam_year,eapcet_score,predicted_rank,rank_band,data_confidence,source_type
6012,2024,110.91,936,Top 1000,medium,derived
6013,2021,92.03,1744,Top 10000,medium,derived
6014,2023,129.13,128,Top 1000,medium,derived
6015,2024,112.65,866,Top 1000,medium,derived
6016,2021,159.02,1,Top 100,medium,derived
6017,2022,87.8,1635,Top 10000,medium,derived
6018,2024,149.33,20,Top 100,medium,derived
6019,2024,157.89,6,Top 100,medium,derived
6020,2025,48.34,68077,Above 50000,high,exact
6021,2023,97.02,907,Top 1000,medium,derived
6022,2022,122.38,197,Top 1000,medium,derived
6023,2025,144.62,9,Top 100,medium,interpolated
6024,2023,109.19,381,Top 1000,medium,derived
6025,2025,45.43,93775,Above 50000,high,exact
6026,2023,143.71,34,Top 100,medium,derived
6027,2025,77.5,4329,Top 10000,high,exact
6028,2025,114.84,263,Top 1000,high,exact
6029,2025,51.13,42240,Top 50000,high,exact
6030,2025,41.61,146393,Above 50000,high,exact
6031,2023,129.04,117,Top 1000,medium,derived
6032,2025,102.75,686,Top 1000,high,exact
6033,2022,71.07,7085,Top 10000,medium,derived
6034,2022,67.63,10488,Top 50000,medium,derived
6035,2021,66.7,11197,Top 50000,medium,derived
6036,2025,142.55,9,Top 100,high,exact
6037,2025,93.54,1355,Top 10000,high,exact
6038,2022,107.83,460,Top 1000,medium,derived
6039,2024,104.32,1293,Top 10000,medium,derived
6040,2024,121.86,486,Top 1000,medium,derived
6041,2024,123.8,511,Top 1000,medium,derived
6042,2022,63.14,16656,Top 50000,medium,derived
6043,2021,114.03,382,Top 1000,medium,derived
6044,2024,101.38,1318,Top 10000,medium,derived
6045,2023,128.92,128,Top 1000,medium,derived
6046,2025,151.62,1,Top 100,medium,interpolated
6047,2023,119.38,189,Top 1000,medium,derived
6048,2021,77.31,4907,Top 10000,medium,derived
6049,2024,41.14,152803,Above 50000,medium,derived
6050,2024,40.49,196994,Above 50000,medium,derived
6051,2025,46.35,82485,Above 50000,high,exact
6052,2025,61.87,15454,Top 50000,high,exact
6053,2023,63.83,16002,Top 50000,medium,derived
6054,2024,139.59,118,Top 1000,medium,derived
6055,2022,97.81,919,Top 1000,medium,derived
6056,2025,54.51,32676,Top 50000,high,exact
6057,2022,82.04,2827,Top 10000,medium,derived
6058,2025,55.36,30209,Top 50000,high,exact
6059,2024,157.65,2,Top 100,medium,derived
6060,2025,53.3,36280,Top 50000,high,exact
6061,2025,43.56,111976,Above 50000,high,exact
6062,2024,158.42,1,Top 100,medium,derived
6063,2022,138.67,57,Top 100,medium,derived
6064,2025,114.45,283,Top 1000,high,exact
6065,2024,131.49,247,Top 1000,medium,derived
6066,2025,106.6,481,Top 1000,high,exact
6067,2021,123.2,220,Top 1000,medium,derived
6068,2025,111.22,368,Top 1000,high,exact
6069,2025,51.74,42696,Top 50000,high,exact
6070,2023,116.4,268,Top 1000,medium,derived
6071,2025,97.57,987,Top 1000,high,exact
6072,2024,142.54,76,Top 100,medium,derived
6073,2024,157.38,3,Top 100,medium,derived
6074,2024,61.35,17552,Top 50000,medium,derived
6075,2024,57.31,22966,Top 50000,medium,derived
6076,2022,86.65,1935,Top 10000,medium,derived
6077,2025,83.29,2792,Top 10000,high,exact
6078,2022,143.82,28,Top 100,medium,derived
6079,2021,87.47,2593,Top 10000,medium,derived
6080,2022,144.62,33,Top 100,medium,derived
6081,2025,43.23,124728,Above 50000,high,exact
6082,2024,149.8,28,Top 100,medium,derived
6083,2023,52.15,53379,Above 50000,medium,derived
6084,2024,147.87,32,Top 100,medium,derived
6085,2023,51.11,50717,Above 50000,medium,derived
6086,2025,42.41,133565,Above 50000,high,exact
6087,2025,48.12,68676,Above 50000,high,exact
6088,2023,109.47,374,Top 1000,medium,derived
6089,2024,113.23,821,Top 1000,medium,derived
6090,2021,158.52,2,Top 100,medium,derived
6091,2023,137.58,63,Top 100,medium,derived
6092,2024,140.83,107,Top 1000,medium,derived
6093,2024,107.77,1093,Top 10000,medium,derived
6094,2024,108.51,1131,Top 10000,medium,derived
6095,2024,116.82,752,Top 1000,medium,derived
6096,2025,109.71,405,Top 1000,high,exact
6097,2025,50.6,46740,Top 50000,high,exact
6098,2025,51.08,46642,Top 50000,high,exact
6099,2022,102.87,562,Top 1000,medium,derived
6100,2025,43.24,133877,Above 50000,high,exact
6101,2023,152.65,13,Top 100,medium,derived
6102,2023,159.49,1,Top 100,medium,derived
6103,2023,73.02,5163,Top 10000,medium,derived
6104,2025,153.3,1,Top 100,medium,interpolated
6105,2025,41.74,138192,Above 50000,high,exact
6106,2025,48.19,61362,Above 50000,high,exact
6107,2024,155.77,1,Top 100,medium,derived
6108,2023,91.46,1321,Top 10000,medium,derived
6109,2025,125.38,112,Top 1000,high,exact
6110,2025,110.35,387,Top 1000,high,exact
6111,2025,44.32,99233,Above 50000,high,exact
6112,2024,124.87,475,Top 1000,medium,derived
6113,2024,132.64,229,Top 1000,medium,derived
6114,2024,128.68,285,Top 1000,medium,derived
6115,2025,153.74,3,Top 100,medium,interpolated
6116,2024,160.93,3,Top 100,medium,derived
6117,2025,103.61,641,Top 1000,high,exact
6118,2025,50.14,47325,Top 50000,high,exact
6119,2024,40.19,157405,Above 50000,medium,derived
6120,2023,137.47,61,Top 100,medium,derived
6121,2022,90.94,1363,Top 10000,medium,derived
6122,2025,46.13,88242,Above 50000,high,exact
6123,2025,140.64,13,Top 100,high,exact
6124,2021,67.48,10288,Top 50000,medium,derived
6125,2024,129.22,307,Top 1000,medium,derived
6126,2025,129.81,71,Top 100,high,exact
6127,2025,42.47,141794,Above 50000,high,exact
6128,2021,143.19,46,Top 100,medium,derived
6129,2024,46.04,78627,Above 50000,medium,derived
6130,2024,128.56,321,Top 1000,medium,derived
6131,2025,44.37,97432,Above 50000,high,exact
6132,2022,154.04,3,Top 100,medium,derived
6133,2021,101.78,748,Top 1000,medium,derived
6134,2025,79.2,3902,Top 10000,high,exact
6135,2023,61.85,18364,Top 50000,medium,derived
6136,2025,120.76,167,Top 1000,high,exact
6137,2025,50.79,49777,Top 50000,high,exact
6138,2021,66.15,11617,Top 50000,medium,derived
6139,2024,132.81,228,Top 1000,medium,derived
6140,2024,158.6,1,Top 100,medium,derived
6141,2024,117.41,636,Top 1000,medium,derived
6142,2025,139.62,13,Top 100,high,exact
6143,2025,126.43,101,Top 1000,high,exact
6144,2025,45.57,98558,Above 50000,high,exact
6145,2021,81.6,3912,Top 10000,medium,derived
6146,2024,63.64,16004,Top 50000,medium,derived
6147,2021,96.69,1214,Top 10000,medium,derived
6148,2021,91.16,1745,Top 10000,medium,derived
6149,2023,113.89,298,Top 1000,medium,derived
6150,2022,73.63,6378,Top 10000,medium,derived
6151,2023,143.63,36,Top 100,medium,derived
6152,2024,149.49,17,Top 100,medium,derived
6153,2025,154.0,1,Top 100,medium,interpolated
6154,2024,146.43,41,Top 100,medium,derived
6155,2023,131.65,92,Top 100,medium,derived
6156,2024,156.72,9,Top 100,medium,derived
6157,2023,134.59,77,Top 100,medium,derived
6158,2025,80.34,3645,Top 10000,high,exact
6159,2024,140.75,102,Top 1000,medium,derived
6160,2024,131.92,279,Top 1000,medium,derived
6161,2021,146.19,35,Top 100,medium,derived
6162,2024,126.71,352,Top 1000,medium,derived
6163,2022,108.04,408,Top 1000,medium,derived
6164,2025,42.27,133062,Above 50000,high,exact
6165,2023,79.33,3876,Top 10000,medium,derived
6166,2021,125.26,149,Top 1000,medium,derived
6167,2022,119.68,199,Top 1000,medium,derived
6168,2025,132.72,40,Top 100,high,exact
6169,2025,127.71,89,Top 100,high,exact
6170,2025,94.07,1276,Top 10000,high,exact
6171,2024,132.91,256,Top 1000,medium,derived
6172,2025,60.47,18460,Top 50000,high,exact
6173,2021,103.61,704,Top 1000,medium,derived
6174,2023,139.72,49,Top 100,medium,derived
6175,2025,143.07,9,Top 100,medium,interpolated
6176,2024,147.22,31,Top 100,medium,derived
6177,2025,42.0,144140,Above 50000,high,exact
6178,2024,122.48,557,Top 1000,medium,derived
6179,2024,145.7,46,Top 100,medium,derived
6180,2025,115.94,257,Top 1000,high,exact
6181,2024,40.24,155738,Above 50000,medium,derived
6182,2025,138.75,15,Top 100,high,exact
6183,2025,152.58,2,Top 100,high,exact
6184,2024,133.54,238,Top 1000,medium,derived
6185,2025,115.39,258,Top 1000,high,exact
6186,2025,103.64,665,Top 1000,high,exact
6187,2025,143.59,8,Top 100,medium,interpolated
6188,2025,50.69,52804,Above 50000,high,exact
6189,2023,156.55,10,Top 100,medium,derived
6190,2023,46.6,83137,Above 50000,medium,derived
6191,2021,139.57,57,Top 100,medium,derived
6192,2025,77.33,4357,Top 10000,high,exact
6193,2025,121.84,150,Top 1000,high,exact
6194,2023,46.11,91012,Above 50000,medium,derived
6195,2025,124.5,117,Top 1000,high,exact
6196,2022,62.19,19223,Top 50000,medium,derived
6197,2021,123.58,200,Top 1000,medium,derived
6198,2025,69.49,8251,Top 10000,high,exact
6199,2025,117.46,228,Top 1000,high,exact
6200,2024,118.74,666,Top 1000,medium,derived
6201,2024,127.97,407,Top 1000,medium,derived
6202,2025,95.58,1159,Top 10000,high,exact
6203,2022,155.36,10,Top 100,medium,derived
6204,2024,124.91,493,Top 1000,medium,derived
6205,2024,100.79,1461,Top 10000,medium,derived
6206,2024,110.52,940,Top 1000,medium,derived
6207,2023,72.69,6561,Top 10000,medium,derived
6208,2022,119.02,215,Top 1000,medium,derived
6209,2025,107.81,473,Top 1000,high,exact
6210,2022,114.75,289,Top 1000,medium,derived
6211,2022,51.99,57085,Above 50000,medium,derived
6212,2025,103.75,617,Top 1000,high,exact
6213,2025,44.3,102125,Above 50000,high,exact
6214,2021,147.01,31,Top 100,medium,derived
6215,2023,55.51,38164,Top 50000,medium,derived
6216,2022,78.8,3815,Top 10000,medium,derived
6217,2021,63.48,15576,Top 50000,medium,derived
6218,2024,109.71,1055,Top 10000,medium,derived
6219,2025,100.87,802,Top 1000,high,exact
6220,2025,49.15,55201,Above 50000,high,exact
6221,2024,140.3,97,Top 100,medium,derived
6222,2025,141.91,14,Top 100,high,exact
6223,2025,67.34,10398,Top 50000,high,exact
6224,2025,42.38,139592,Above 50000,high,exact
6225,2024,125.86,486,Top 1000,medium,derived
6226,2025,99.28,907,Top 1000,high,exact
6227,2024,66.37,9914,Top 10000,medium,derived
6228,2024,126.4,395,Top 1000,medium,derived
6229,2025,130.81,63,Top 100,high,exact
6230,2021,80.92,3681,Top 10000,medium,derived
6231,2025,44.67,110991,Above 50000,high,exact
6232,2023,138.19,57,Top 100,medium,derived
6233,2025,41.13,150523,Above 50000,high,exact
6234,2025,105.76,527,Top 1000,high,exact
6235,2024,112.58,843,Top 1000,medium,derived
6236,2024,146.74,42,Top 100,medium,derived
6237,2023,139.04,60,Top 100,medium,derived
6238,2024,156.52,9,Top 100,medium,derived
6239,2024,41.54,160059,Above 50000,medium,derived
6240,2021,52.85,40715,Top 50000,medium,derived
6241,2024,158.33,5,Top 100,medium,derived
6242,2024,158.45,1,Top 100,medium,derived
6243,2023,53.09,43651,Top 50000,medium,derived
6244,2025,51.38,44407,Top 50000,high,exact
6245,2024,156.58,7,Top 100,medium,derived
6246,2025,62.26,16162,Top 50000,high,exact
6247,2021,42.78,101147,Above 50000,medium,derived
6248,2023,46.33,98257,Above 50000,medium,derived
6249,2021,63.66,15281,Top 50000,medium,derived
6250,2025,107.33,470,Top 1000,high,exact
6251,2024,159.51,2,Top 100,medium,derived
6252,2024,120.35,584,Top 1000,medium,derived
6253,2024,120.73,610,Top 1000,medium,derived
6254,2023,124.07,171,Top 1000,medium,derived
6255,2025,51.47,43202,Top 50000,high,exact
6256,2023,127.16,148,Top 1000,medium,derived
6257,2023,102.62,645,Top 1000,medium,derived
6258,2025,42.58,131629,Above 50000,high,exact
6259,2024,105.59,1134,Top 10000,medium,derived
6260,2025,52.4,39890,Top 50000,high,exact
6261,2022,144.85,32,Top 100,medium,derived
6262,2025,110.62,374,Top 1000,high,exact
6263,2024,105.44,1353,Top 10000,medium,derived
6264,2024,106.72,1267,Top 10000,medium,derived
6265,2024,151.73,19,Top 100,medium,derived
6266,2024,154.35,4,Top 100,medium,derived
6267,2021,154.83,11,Top 100,medium,derived
6268,2025,85.52,2331,Top 10000,high,exact
6269,2025,48.65,67846,Above 50000,high,exact
6270,2024,148.71,30,Top 100,medium,derived
6271,2022,82.16,2919,Top 10000,medium,derived
6272,2022,104.24,519,Top 1000,medium,derived
6273,2025,42.59,149450,Above 50000,high,exact
6274,2024,155.72,9,Top 100,medium,derived
6275,2025,69.19,8129,Top 10000,high,exact
6276,2025,137.58,17,Top 100,high,exact
6277,2025,145.35,7,Top 100,high,exact
6278,2023,141.71,45,Top 100,medium,derived
6279,2023,77.67,4395,Top 10000,medium,derived
6280,2023,120.29,211,Top 1000,medium,derived
6281,2025,101.67,722,Top 1000,high,exact
6282,2023,56.9,27676,Top 50000,medium,derived
6283,2025,45.22,97732,Above 50000,high,exact
6284,2025,154.49,1,Top 100,medium,interpolated
6285,2024,118.44,587,Top 1000,medium,derived
6286,2025,57.4,23316,Top 50000,high,exact
6287,2022,134.1,83,Top 100,medium,derived
6288,2023,139.7,49,Top 100,medium,derived
6289,2023,71.69,6630,Top 10000,medium,derived
6290,2025,109.2,393,Top 1000,high,exact
6291,2024,101.45,1546,Top 10000,medium,derived
6292,2025,84.31,2638,Top 10000,high,exact
6293,2022,157.7,4,Top 100,medium,derived
6294,2025,47.11,80514,Above 50000,high,exact
6295,2025,60.85,16950,Top 50000,high,exact
6296,2021,46.37,86204,Above 50000,medium,derived
6297,2023,106.61,466,Top 1000,medium,derived
6298,2022,84.34,2089,Top 10000,medium,derived
6299,2023,51.92,39305,Top 50000,medium,derived
6300,2024,109.64,906,Top 1000,medium,derived
6301,2025,63.52,13748,Top 50000,high,exact
6302,2025,70.83,7712,Top 10000,high,exact
6303,2025,46.09,88910,Above 50000,high,exact
6304,2024,61.19,16817,Top 50000,medium,derived
6305,2021,109.25,549,Top 1000,medium,derived
6306,2023,138.3,59,Top 100,medium,derived
6307,2024,122.71,490,Top 1000,medium,derived
6308,2024,127.69,353,Top 1000,medium,derived
6309,2024,120.69,587,Top 1000,medium,derived
6310,2025,90.12,1680,Top 10000,high,exact
6311,2021,113.93,409,Top 1000,medium,derived
6312,2025,137.48,18,Top 100,high,exact
6313,2024,61.41,17732,Top 50000,medium,derived
6314,2025,53.08,34721,Top 50000,high,exact
6315,2021,123.3,191,Top 1000,medium,derived
6316,2025,112.6,316,Top 1000,high,exact
6317,2023,149.13,23,Top 100,medium,derived
6318,2025,91.64,1522,Top 10000,high,exact
6319,2025,62.21,14362,Top 50000,high,exact
6320,2025,48.07,68268,Above 50000,high,exact
6321,2025,82.77,3235,Top 10000,high,exact
6322,2025,57.25,22291,Top 50000,high,exact
6323,2025,92.85,1487,Top 10000,high,exact
6324,2024,150.38,17,Top 100,medium,derived
6325,2023,135.88,70,Top 100,medium,derived
6326,2024,147.28,29,Top 100,medium,derived
6327,2025,150.65,6,Top 100,high,exact
6328,2023,127.4,133,Top 1000,medium,derived
6329,2023,143.42,32,Top 100,medium,derived
6330,2025,98.67,902,Top 1000,high,exact
6331,2024,136.41,175,Top 1000,medium,derived
6332,2023,106.01,475,Top 1000,medium,derived
6333,2023,132.95,92,Top 100,medium,derived
6334,2025,67.37,9951,Top 10000,high,exact
6335,2021,56.6,26123,Top 50000,medium,derived
6336,2025,142.76,9,Top 100,high,exact
6337,2023,46.18,110985,Above 50000,medium,derived
6338,2023,141.93,43,Top 100,medium,derived
6339,2025,140.39,11,Top 100,high,exact
6340,2024,112.89,901,Top 1000,medium,derived
6341,2022,141.88,43,Top 100,medium,derived
6342,2025,57.11,26903,Top 50000,high,exact
6343,2025,108.87,424,Top 1000,high,exact
6344,2021,70.35,7237,Top 10000,medium,derived
6345,2023,119.87,204,Top 1000,medium,derived
6346,2025,42.28,138788,Above 50000,high,exact
6347,2025,151.16,5,Top 100,medium,interpolated
6348,2021,118.22,298,Top 1000,medium,derived
6349,2024,72.14,7923,Top 10000,medium,derived
6350,2025,42.43,127408,Above 50000,high,exact
6351,2021,127.63,151,Top 1000,medium,derived
6352,2025,40.28,164799,Above 50000,high,exact
6353,2025,100.43,800,Top 1000,high,exact
6354,2025,43.25,127505,Above 50000,high,exact
6355,2024,105.53,1162,Top 10000,medium,derived
6356,2021,118.3,280,Top 1000,medium,derived
6357,2024,72.45,6676,Top 10000,medium,derived
6358,2023,63.4,14461,Top 50000,medium,derived
6359,2024,134.93,167,Top 1000,medium,derived
6360,2024,102.63,1335,Top 10000,medium,derived
6361,2025,145.62,6,Top 100,high,exact
6362,2023,98.69,803,Top 1000,medium,derived
6363,2024,114.6,838,Top 1000,medium,derived
6364,2023,107.42,449,Top 1000,medium,derived
6365,2024,141.42,87,Top 100,medium,derived
6366,2025,121.56,154,Top 1000,high,exact
6367,2025,44.17,118585,Above 50000,high,exact
6368,2024,158.97,1,Top 100,medium,derived
6369,2024,145.64,48,Top 100,medium,derived
6370,2024,148.77,26,Top 100,medium,derived
6371,2021,107.62,493,Top 1000,medium,derived
6372,2024,121.9,556,Top 1000,medium,derived
6373,2024,126.8,380,Top 1000,medium,derived
6374,2025,125.62,106,Top 1000,high,exact
6375,2025,43.55,120645,Above 50000,high,exact
6376,2021,127.85,136,Top 1000,medium,derived
6377,2023,89.16,1797,Top 10000,medium,derived
6378,2025,94.96,1189,Top 10000,high,exact
6379,2024,132.96,281,Top 1000,medium,derived
6380,2024,72.47,6484,Top 10000,medium,derived
6381,2024,44.3,103612,Above 50000,medium,derived
6382,2025,153.63,1,Top 100,medium,interpolated
6383,2024,136.41,178,Top 1000,medium,derived
6384,2025,133.69,37,Top 100,high,exact
6385,2024,159.52,1,Top 100,medium,derived
6386,2024,40.73,205797,Above 50000,medium,derived
6387,2024,129.74,293,Top 1000,medium,derived
6388,2023,41.15,155481,Above 50000,medium,derived
6389,2025,45.61,101482,Above 50000,high,exact
6390,2024,118.75,665,Top 1000,medium,derived
6391,2024,137.72,135,Top 1000,medium,derived
6392,2022,78.21,4042,Top 10000,medium,derived
6393,2023,118.85,205,Top 1000,medium,derived
6394,2024,138.56,119,Top 1000,medium,derived
6395,2022,142.95,43,Top 100,medium,derived
6396,2023,73.76,5655,Top 10000,medium,derived
6397,2024,115.39,803,Top 1000,medium,derived
6398,2024,63.19,15435,Top 50000,medium,derived
6399,2025,44.53,104981,Above 50000,high,exact
6400,2024,120.48,605,Top 1000,medium,derived
6401,2025,101.53,774,Top 1000,high,exact
6402,2021,46.84,87212,Above 50000,medium,derived
6403,2024,115.36,771,Top 1000,medium,derived
6404,2021,138.45,64,Top 100,medium,derived
6405,2025,49.41,56944,Above 50000,high,exact
6406,2025,116.61,232,Top 1000,high,exact
6407,2024,115.64,795,Top 1000,medium,derived
6408,2023,89.1,1726,Top 10000,medium,derived
6409,2024,107.71,1129,Top 10000,medium,derived
6410,2025,81.48,3359,Top 10000,high,exact
6411,2025,54.45,30048,Top 50000,high,exact
6412,2025,84.23,2878,Top 10000,high,exact
6413,2022,136.39,67,Top 100,medium,derived
6414,2024,112.52,943,Top 1000,medium,derived
6415,2024,66.4,10475,Top 50000,medium,derived
6416,2023,149.82,23,Top 100,medium,derived
6417,2022,46.3,98123,Above 50000,medium,derived
6418,2025,41.2,146161,Above 50000,high,exact
6419,2024,104.77,1240,Top 10000,medium,derived
6420,2024,115.35,647,Top 1000,medium,derived
6421,2023,145.81,31,Top 100,medium,derived
6422,2023,116.84,247,Top 1000,medium,derived
6423,2024,44.58,119160,Above 50000,medium,derived
6424,2025,49.41,60885,Above 50000,high,exact
6425,2024,133.73,201,Top 1000,medium,derived
6426,2025,44.84,101244,Above 50000,high,exact
6427,2025,46.1,92223,Above 50000,high,exact
6428,2023,82.62,2547,Top 10000,medium,derived
6429,2022,114.44,254,Top 1000,medium,derived
6430,2023,74.53,5784,Top 10000,medium,derived
6431,2022,108.74,415,Top 1000,medium,derived
6432,2023,122.79,175,Top 1000,medium,derived
6433,2024,122.71,547,Top 1000,medium,derived
6434,2023,157.89,7,Top 100,medium,derived
6435,2022,62.14,20733,Top 50000,medium,derived
6436,2025,46.54,88239,Above 50000,high,exact
6437,2025,40.27,147532,Above 50000,high,exact
6438,2025,41.51,144359,Above 50000,high,exact
6439,2023,107.61,473,Top 1000,medium,derived
6440,2023,82.44,2964,Top 10000,medium,derived
6441,2025,72.74,6811,Top 10000,high,exact
6442,2024,117.85,698,Top 1000,medium,derived
6443,2022,117.61,263,Top 1000,medium,derived
6444,2022,91.74,1462,Top 10000,medium,derived
6445,2024,112.8,876,Top 1000,medium,derived
6446,2025,47.16,77581,Above 50000,high,exact
6447,2021,112.49,370,Top 1000,medium,derived
